Pab1,Pab2,Pab3,Wspd_offset,Wspd,date
1.9,1.9,1.9,0.3939999999999997,1.88,2024-01-21 12:30:00
1.9,1.9,1.9,0.20600000000000018,1.86,2024-01-21 12:40:00
1.9,1.9,1.9,0.028000000000000025,1.86,2024-01-21 12:50:00
1.9,1.9,1.9,-0.6400000000000001,1.21,2024-01-21 13:00:00
1.85,1.85,1.85,1.334,3.37,2024-01-21 13:10:00
1.1,1.1,1.1,1.3959999999999995,3.82,2024-01-21 13:20:00
1.27,1.27,1.27,-0.6279999999999999,1.78,2024-01-21 13:30:00
1.9,1.9,1.9,-1.3160000000000003,0.9,2024-01-21 13:40:00
1.9,1.9,1.9,-1.3739999999999997,0.75,2024-01-21 13:50:00
1.9,1.9,1.9,-0.05800000000000005,1.74,2024-01-21 14:00:00
1.9,1.9,1.9,0.8059999999999998,2.3,2024-01-21 14:10:00
1.9,1.9,1.9,0.8939999999999999,2.54,2024-01-21 14:20:00
1.9,1.9,1.9,-0.17799999999999971,1.61,2024-01-21 14:30:00
1.9,1.9,1.9,-0.8379999999999999,1.0,2024-01-21 14:40:00
1.9,1.9,1.9,-0.53,1.2,2024-01-21 14:50:00
1.9,1.9,1.9,0.026000000000000023,1.62,2024-01-21 15:00:00
1.9,1.9,1.9,1.0580000000000003,2.68,2024-01-21 15:10:00
1.88,1.88,1.88,1.0679999999999998,2.96,2024-01-21 15:20:00
1.39,1.39,1.39,0.43599999999999994,2.66,2024-01-21 15:30:00
1.9,1.9,1.9,-0.5120000000000002,1.84,2024-01-21 15:40:00
1.35,1.35,1.35,1.4920000000000004,4.4,2024-01-21 15:50:00
0.99,0.99,0.99,-0.45999999999999996,2.39,2024-01-21 16:00:00
0.99,0.99,0.99,0.3740000000000001,3.29,2024-01-21 16:10:00
1.0,1.0,1.0,2.9680000000000004,6.69,2024-01-21 16:20:00
1.0,1.0,1.0,-0.1379999999999999,4.02,2024-01-21 16:30:00
0.99,0.99,0.99,-0.19799999999999995,3.85,2024-01-21 16:40:00
1.0,1.0,1.0,-1.9379999999999993,2.04,2024-01-21 16:50:00
1.0,1.0,1.0,-0.9279999999999999,2.99,2024-01-21 17:00:00
1.53,1.53,1.53,-1.4679999999999997,1.39,2024-01-21 17:10:00
1.9,1.9,1.9,-0.5740000000000003,1.85,2024-01-21 17:20:00
1.9,1.9,1.9,-0.478,1.47,2024-01-21 17:30:00
1.45,1.45,1.45,1.8279999999999998,4.21,2024-01-21 17:40:00
1.0,1.0,1.0,3.88,7.08,2024-01-21 17:50:00
1.0,1.0,1.0,4.518,9.3,2024-01-21 18:00:00
1.01,1.01,1.01,1.9800000000000004,7.99,2024-01-21 18:10:00
1.0,1.0,1.0,-1.0680000000000005,5.81,2024-01-21 18:20:00
1.39,1.39,1.39,-1.612,5.53,2024-01-21 18:30:00
1.11,1.11,1.11,0.5859999999999994,7.89,2024-01-21 18:40:00
1.0,1.0,1.0,-1.8280000000000003,4.52,2024-01-21 18:50:00
1.33,1.33,1.33,-2.95,2.25,2024-01-21 19:00:00
1.9,1.9,1.9,0.1459999999999999,5.23,2024-01-21 19:10:00
1.56,1.56,1.56,2.4060000000000006,7.98,2024-01-21 19:20:00
1.02,1.02,1.02,4.004,10.0,2024-01-21 19:30:00
1.02,1.02,1.02,2.8439999999999994,9.92,2024-01-21 19:40:00
1.0,1.0,1.0,-0.6980000000000004,7.41,2024-01-21 19:50:00
0.99,0.99,0.99,-2.1660000000000013,6.12,2024-01-21 20:00:00
0.99,0.99,0.99,-2.37,5.4,2024-01-21 20:10:00
0.99,0.99,0.99,-2.314,4.32,2024-01-21 20:20:00
0.99,0.99,0.99,-0.8499999999999996,4.75,2024-01-21 20:30:00
0.99,0.99,0.99,0.6499999999999995,5.96,2024-01-21 20:40:00
1.0,1.0,1.0,1.7140000000000004,7.25,2024-01-21 20:50:00
1.0,1.0,1.0,3.087999999999999,9.43,2024-01-21 21:00:00
1.0,1.0,1.0,0.8180000000000005,7.87,2024-01-21 21:10:00
1.0,1.0,1.0,-0.2860000000000005,7.27,2024-01-21 21:20:00
1.0,1.0,1.0,-0.8679999999999994,6.87,2024-01-21 21:30:00
1.03,1.03,1.03,2.2560000000000002,10.68,2024-01-21 21:40:00
1.09,1.09,1.09,4.2219999999999995,13.45,2024-01-21 21:50:00
1.11,1.11,1.11,3.4899999999999984,13.93,2024-01-21 22:00:00
1.1,1.1,1.1,1.5900000000000016,13.22,2024-01-21 22:10:00
1.07,1.07,1.07,-0.5359999999999996,12.15,2024-01-21 22:20:00
1.09,1.09,1.09,-0.006000000000002004,13.18,2024-01-21 22:30:00
1.07,1.07,1.07,-0.5199999999999996,12.47,2024-01-21 22:40:00
1.06,1.06,1.06,-0.8440000000000012,11.7,2024-01-21 22:50:00
1.02,1.02,1.02,-1.5959999999999983,10.38,2024-01-21 23:00:00
1.0,1.0,1.0,-2.6979999999999986,8.56,2024-01-21 23:10:00
1.0,1.0,1.0,-3.0299999999999994,6.99,2024-01-21 23:20:00
1.0,1.0,1.0,-2.1419999999999995,6.73,2024-01-21 23:30:00
1.0,1.0,1.0,-1.2440000000000007,6.61,2024-01-21 23:40:00
0.99,0.99,0.99,-1.4259999999999993,5.44,2024-01-21 23:50:00
0.99,0.99,0.99,-1.226,4.91,2024-01-22 00:00:00
0.99,0.99,0.99,-2.1220000000000003,3.27,2024-01-22 00:10:00
0.99,0.99,0.99,-0.814000000000001,4.04,2024-01-22 00:20:00
0.99,0.99,0.99,-1.3160000000000003,2.77,2024-01-22 00:30:00
0.99,0.99,0.99,-0.4700000000000002,3.16,2024-01-22 00:40:00
0.99,0.99,0.99,0.1280000000000001,3.47,2024-01-22 00:50:00
0.99,0.99,0.99,0.7359999999999998,4.28,2024-01-22 01:00:00
0.99,0.99,0.99,0.96,4.62,2024-01-22 01:10:00
0.99,0.99,0.99,0.2699999999999996,4.22,2024-01-22 01:20:00
0.99,0.99,0.99,-0.734,3.23,2024-01-22 01:30:00
1.66,1.66,1.66,0.3380000000000001,4.51,2024-01-22 01:40:00
1.05,1.05,1.05,-1.4120000000000004,2.38,2024-01-22 01:50:00
1.14,1.14,1.14,-1.7799999999999996,1.36,2024-01-22 02:00:00
1.9,1.9,1.9,-1.1199999999999999,1.47,2024-01-22 02:10:00
1.9,1.9,1.9,-0.3919999999999999,1.94,2024-01-22 02:20:00
1.9,1.9,1.9,0.017999999999999794,1.81,2024-01-22 02:30:00
1.9,1.9,1.9,0.21199999999999997,1.91,2024-01-22 02:40:00
1.9,1.9,1.9,-0.041999999999999815,1.73,2024-01-22 02:50:00
1.9,1.9,1.9,-0.3340000000000001,1.43,2024-01-22 03:00:00
1.9,1.9,1.9,-0.1120000000000001,1.58,2024-01-22 03:10:00
1.9,1.9,1.9,1.326,3.32,2024-01-22 03:20:00
1.02,1.02,1.02,0.42799999999999994,2.55,2024-01-22 03:30:00
1.79,1.79,1.79,-0.2879999999999996,1.86,2024-01-22 03:40:00
1.9,1.9,1.9,0.5779999999999998,3.05,2024-01-22 03:50:00
1.06,1.06,1.06,0.2360000000000002,2.99,2024-01-22 04:00:00
0.99,0.99,0.99,-0.08199999999999985,2.51,2024-01-22 04:10:00
0.99,0.99,0.99,-0.3700000000000001,2.14,2024-01-22 04:20:00
0.99,0.99,0.99,-0.35400000000000054,2.23,2024-01-22 04:30:00
0.99,0.99,0.99,0.274,2.81,2024-01-22 04:40:00
0.99,0.99,0.99,0.8380000000000001,3.47,2024-01-22 04:50:00
0.99,0.99,0.99,0.5739999999999998,3.38,2024-01-22 05:00:00
0.99,0.99,0.99,1.4860000000000002,4.83,2024-01-22 05:10:00
0.99,0.99,0.99,2.3339999999999996,6.54,2024-01-22 05:20:00
1.02,1.02,1.02,4.515999999999999,10.2,2024-01-22 05:30:00
1.0,1.0,1.0,2.6419999999999986,9.54,2024-01-22 05:40:00
1.0,1.0,1.0,0.7060000000000013,8.66,2024-01-22 05:50:00
1.0,1.0,1.0,-0.5960000000000001,7.99,2024-01-22 06:00:00
1.0,1.0,1.0,-1.3259999999999996,7.44,2024-01-22 06:10:00
0.99,0.99,0.99,-2.878,4.81,2024-01-22 06:20:00
0.99,0.99,0.99,-1.7959999999999985,4.98,2024-01-22 06:30:00
0.99,0.99,0.99,-1.0120000000000005,5.04,2024-01-22 06:40:00
0.99,0.99,0.99,-0.9900000000000002,4.33,2024-01-22 06:50:00
0.99,0.99,0.99,-0.08800000000000008,4.68,2024-01-22 07:00:00
0.99,0.99,0.99,-0.10999999999999943,4.62,2024-01-22 07:10:00
0.99,0.99,0.99,-1.6779999999999995,2.57,2024-01-22 07:20:00
0.99,0.99,0.99,-1.8800000000000006,1.7,2024-01-22 07:30:00
0.99,0.99,0.99,-1.3379999999999999,1.72,2024-01-22 07:40:00
1.0,1.0,1.0,-0.9219999999999997,1.5,2024-01-22 07:50:00
1.81,1.81,1.81,0.1419999999999999,2.05,2024-01-22 08:00:00
1.9,1.9,1.9,0.46199999999999997,2.32,2024-01-22 08:10:00
1.9,1.9,1.9,0.9219999999999997,3.05,2024-01-22 08:20:00
1.87,1.87,1.87,0.01600000000000046,2.25,2024-01-22 08:30:00
1.45,1.45,1.45,1.3780000000000001,4.14,2024-01-22 08:40:00
0.99,0.99,0.99,0.10399999999999965,3.07,2024-01-22 08:50:00
0.99,0.99,0.99,1.3139999999999992,4.77,2024-01-22 09:00:00
0.99,0.99,0.99,1.0740000000000007,4.9,2024-01-22 09:10:00
0.99,0.99,0.99,0.8479999999999999,5.28,2024-01-22 09:20:00
1.0,1.0,1.0,1.9079999999999986,6.89,2024-01-22 09:30:00
1.0,1.0,1.0,2.16,8.16,2024-01-22 09:40:00
1.0,1.0,1.0,1.5940000000000003,8.3,2024-01-22 09:50:00
1.0,1.0,1.0,0.6340000000000003,7.95,2024-01-22 10:00:00
1.0,1.0,1.0,-0.21200000000000063,7.56,2024-01-22 10:10:00
1.0,1.0,1.0,-1.4340000000000002,6.2,2024-01-22 10:20:00
1.03,1.03,1.03,2.0219999999999985,10.03,2024-01-22 10:30:00
1.1,1.1,1.1,4.516,13.58,2024-01-22 10:40:00
1.13,1.13,1.13,4.437999999999999,14.89,2024-01-22 10:50:00
1.1,1.1,1.1,1.7880000000000003,13.41,2024-01-22 11:00:00
1.02,1.02,1.02,-2.0860000000000003,10.37,2024-01-22 11:10:00
1.0,1.0,1.0,-5.089999999999999,6.7,2024-01-22 11:20:00
1.01,1.01,1.01,-2.186,8.61,2024-01-22 11:30:00
1.0,1.0,1.0,-0.3459999999999983,9.34,2024-01-22 11:40:00
1.0,1.0,1.0,-1.8519999999999994,6.44,2024-01-22 11:50:00
0.99,0.99,0.99,-2.6499999999999995,4.46,2024-01-22 12:00:00
0.99,0.99,0.99,-3.4419999999999993,2.91,2024-01-22 12:10:00
0.99,0.99,0.99,-2.0140000000000007,3.27,2024-01-22 12:20:00
0.99,0.99,0.99,-0.2959999999999998,3.9,2024-01-22 12:30:00
0.99,0.99,0.99,0.6840000000000002,4.49,2024-01-22 12:40:00
0.99,0.99,0.99,0.3979999999999997,4.14,2024-01-22 12:50:00
0.99,0.99,0.99,-0.4079999999999999,3.44,2024-01-22 13:00:00
0.99,0.99,0.99,0.5580000000000007,4.69,2024-01-22 13:10:00
0.99,0.99,0.99,0.7760000000000007,5.16,2024-01-22 13:20:00
0.99,0.99,0.99,0.5299999999999994,5.02,2024-01-22 13:30:00
0.99,0.99,0.99,0.6260000000000003,5.36,2024-01-22 13:40:00
0.99,0.99,0.99,0.129999999999999,5.22,2024-01-22 13:50:00
0.99,0.99,0.99,8.881784197001252e-16,5.19,2024-01-22 14:00:00
1.0,1.0,1.0,0.8339999999999996,6.24,2024-01-22 14:10:00
1.0,1.0,1.0,0.45399999999999974,6.07,2024-01-22 14:20:00
1.0,1.0,1.0,0.7999999999999989,6.68,2024-01-22 14:30:00
1.0,1.0,1.0,1.3480000000000008,7.73,2024-01-22 14:40:00
1.0,1.0,1.0,0.7440000000000007,7.61,2024-01-22 14:50:00
1.0,1.0,1.0,-0.12199999999999989,6.87,2024-01-22 15:00:00
1.0,1.0,1.0,-0.5540000000000003,6.53,2024-01-22 15:10:00
1.0,1.0,1.0,0.2839999999999998,7.54,2024-01-22 15:20:00
1.0,1.0,1.0,0.0019999999999997797,7.14,2024-01-22 15:30:00
1.0,1.0,1.0,-0.40800000000000125,6.51,2024-01-22 15:40:00
1.0,1.0,1.0,0.6880000000000006,7.79,2024-01-22 15:50:00
1.0,1.0,1.0,0.1559999999999997,7.44,2024-01-22 16:00:00
1.0,1.0,1.0,-0.4079999999999995,6.71,2024-01-22 16:10:00
1.0,1.0,1.0,0.6379999999999999,7.91,2024-01-22 16:20:00
1.0,1.0,1.0,0.33399999999999874,7.88,2024-01-22 16:30:00
1.01,1.01,1.01,0.8359999999999994,8.53,2024-01-22 16:40:00
1.01,1.01,1.01,0.8100000000000005,8.77,2024-01-22 16:50:00
1.0,1.0,1.0,0.13399999999999856,8.44,2024-01-22 17:00:00
1.01,1.01,1.01,0.548,9.09,2024-01-22 17:10:00
1.03,1.03,1.03,1.5540000000000003,10.65,2024-01-22 17:20:00
1.01,1.01,1.01,0.4740000000000002,9.83,2024-01-22 17:30:00
1.0,1.0,1.0,-0.7860000000000014,8.52,2024-01-22 17:40:00
1.01,1.01,1.01,-0.6419999999999995,8.72,2024-01-22 17:50:00
1.0,1.0,1.0,-0.7119999999999997,8.54,2024-01-22 18:00:00
1.02,1.02,1.02,1.0139999999999993,10.17,2024-01-22 18:10:00
1.0,1.0,1.0,-0.8699999999999992,7.9,2024-01-22 18:20:00
1.01,1.01,1.01,0.22199999999999953,9.11,2024-01-22 18:30:00
1.01,1.01,1.01,0.8480000000000008,9.99,2024-01-22 18:40:00
1.02,1.02,1.02,0.7899999999999991,10.28,2024-01-22 18:50:00
1.01,1.01,1.01,-0.03999999999999915,9.27,2024-01-22 19:00:00
1.01,1.01,1.01,-0.1379999999999999,9.49,2024-01-22 19:10:00
1.02,1.02,1.02,0.2419999999999991,10.06,2024-01-22 19:20:00
1.0,1.0,1.0,-0.9400000000000013,8.6,2024-01-22 19:30:00
1.0,1.0,1.0,-1.1719999999999997,7.89,2024-01-22 19:40:00
1.0,1.0,1.0,-0.26399999999999935,8.68,2024-01-22 19:50:00
1.01,1.01,1.01,0.4580000000000002,9.38,2024-01-22 20:00:00
1.0,1.0,1.0,0.3699999999999992,9.1,2024-01-22 20:10:00
1.0,1.0,1.0,-0.6660000000000004,7.93,2024-01-22 20:20:00
1.0,1.0,1.0,-0.8500000000000005,7.71,2024-01-22 20:30:00
1.0,1.0,1.0,-0.8079999999999998,7.52,2024-01-22 20:40:00
1.0,1.0,1.0,-0.36400000000000077,7.61,2024-01-22 20:50:00
1.0,1.0,1.0,1.0860000000000003,9.05,2024-01-22 21:00:00
1.0,1.0,1.0,-0.7540000000000004,7.03,2024-01-22 21:10:00
1.0,1.0,1.0,-1.178,6.33,2024-01-22 21:20:00
1.0,1.0,1.0,-0.7960000000000003,6.51,2024-01-22 21:30:00
0.99,0.99,0.99,-1.1520000000000001,5.79,2024-01-22 21:40:00
0.99,0.99,0.99,-0.44399999999999995,5.86,2024-01-22 21:50:00
0.99,0.99,0.99,-0.4500000000000002,5.56,2024-01-22 22:00:00
0.99,0.99,0.99,-1.4400000000000004,4.13,2024-01-22 22:10:00
0.99,0.99,0.99,-2.1639999999999997,2.63,2024-01-22 22:20:00
0.99,0.99,0.99,-1.7000000000000002,2.42,2024-01-22 22:30:00
1.15,1.15,1.15,-0.8199999999999994,2.66,2024-01-22 22:40:00
1.75,1.75,1.75,2.3120000000000003,5.85,2024-01-22 22:50:00
1.0,1.0,1.0,1.8639999999999994,5.72,2024-01-22 23:00:00
0.99,0.99,0.99,0.10200000000000031,4.29,2024-01-22 23:10:00
0.99,0.99,0.99,0.0,4.63,2024-01-22 23:20:00
0.99,0.99,0.99,0.3179999999999996,5.52,2024-01-22 23:30:00
1.0,1.0,1.0,1.5360000000000005,6.96,2024-01-22 23:40:00
1.0,1.0,1.0,1.6400000000000006,7.4,2024-01-22 23:50:00
1.0,1.0,1.0,0.5620000000000003,6.83,2024-01-23 00:00:00
1.0,1.0,1.0,-0.35799999999999876,6.23,2024-01-23 00:10:00
0.99,0.99,0.99,-1.0840000000000005,5.5,2024-01-23 00:20:00
1.0,1.0,1.0,-0.08000000000000096,6.39,2024-01-23 00:30:00
1.0,1.0,1.0,0.05799999999999894,6.31,2024-01-23 00:40:00
1.0,1.0,1.0,0.6740000000000004,6.95,2024-01-23 00:50:00
0.99,0.99,0.99,0.22600000000000087,6.57,2024-01-23 01:00:00
1.0,1.0,1.0,1.5799999999999992,8.53,2024-01-23 01:10:00
1.0,1.0,1.0,0.17599999999999927,7.31,2024-01-23 01:20:00
1.0,1.0,1.0,-0.7600000000000007,6.39,2024-01-23 01:30:00
1.0,1.0,1.0,0.38399999999999856,7.68,2024-01-23 01:40:00
1.0,1.0,1.0,-0.8460000000000001,6.42,2024-01-23 01:50:00
1.0,1.0,1.0,-0.8159999999999998,5.93,2024-01-23 02:00:00
1.05,1.05,1.05,-3.2600000000000002,2.53,2024-01-23 02:10:00
1.9,1.9,1.9,-3.632,1.1,2024-01-23 02:20:00
1.9,1.9,1.9,-2.196,1.25,2024-01-23 02:30:00
1.9,1.9,1.9,-0.938,1.53,2024-01-23 02:40:00
1.9,1.9,1.9,0.7739999999999998,2.57,2024-01-23 02:50:00
1.59,1.59,1.59,1.9420000000000002,4.04,2024-01-23 03:00:00
1.0,1.0,1.0,3.018,6.12,2024-01-23 03:10:00
1.0,1.0,1.0,2.0680000000000005,6.15,2024-01-23 03:20:00
0.99,0.99,0.99,0.7280000000000006,5.63,2024-01-23 03:30:00
1.0,1.0,1.0,1.8120000000000003,7.75,2024-01-23 03:40:00
1.0,1.0,1.0,0.8700000000000001,7.5,2024-01-23 03:50:00
0.99,0.99,0.99,-1.2060000000000004,5.25,2024-01-23 04:00:00
1.0,1.0,1.0,0.14199999999999946,6.71,2024-01-23 04:10:00
1.0,1.0,1.0,0.33399999999999963,7.22,2024-01-23 04:20:00
1.0,1.0,1.0,0.16800000000000104,6.88,2024-01-23 04:30:00
1.0,1.0,1.0,0.516,7.16,2024-01-23 04:40:00
1.0,1.0,1.0,-0.18599999999999994,6.76,2024-01-23 04:50:00
1.0,1.0,1.0,-0.54,6.33,2024-01-23 05:00:00
1.0,1.0,1.0,-0.20999999999999996,6.52,2024-01-23 05:10:00
1.0,1.0,1.0,0.14200000000000035,6.87,2024-01-23 05:20:00
1.0,1.0,1.0,0.36799999999999944,7.08,2024-01-23 05:30:00
1.0,1.0,1.0,0.2400000000000002,7.0,2024-01-23 05:40:00
1.0,1.0,1.0,-0.02200000000000024,6.84,2024-01-23 05:50:00
1.0,1.0,1.0,-0.0699999999999994,6.86,2024-01-23 06:00:00
1.0,1.0,1.0,0.21199999999999974,7.21,2024-01-23 06:10:00
1.0,1.0,1.0,0.24200000000000088,7.28,2024-01-23 06:20:00
1.0,1.0,1.0,0.274,7.39,2024-01-23 06:30:00
1.0,1.0,1.0,-0.30799999999999983,6.8,2024-01-23 06:40:00
1.0,1.0,1.0,-0.6159999999999997,6.4,2024-01-23 06:50:00
1.0,1.0,1.0,0.05000000000000071,7.03,2024-01-23 07:00:00
1.0,1.0,1.0,0.6440000000000001,7.71,2024-01-23 07:10:00
1.0,1.0,1.0,0.5000000000000009,7.61,2024-01-23 07:20:00
1.0,1.0,1.0,-0.47000000000000064,6.6,2024-01-23 07:30:00
0.99,0.99,0.99,-1.1020000000000003,5.86,2024-01-23 07:40:00
0.99,0.99,0.99,-1.0679999999999996,5.61,2024-01-23 07:50:00
0.99,0.99,0.99,-0.5680000000000005,5.71,2024-01-23 08:00:00
0.99,0.99,0.99,-0.04400000000000048,5.89,2024-01-23 08:10:00
1.0,1.0,1.0,0.4900000000000002,6.38,2024-01-23 08:20:00
1.0,1.0,1.0,2.4979999999999993,9.02,2024-01-23 08:30:00
1.0,1.0,1.0,0.47199999999999953,7.34,2024-01-23 08:40:00
1.0,1.0,1.0,-0.694,6.29,2024-01-23 08:50:00
1.0,1.0,1.0,-0.677999999999999,6.41,2024-01-23 09:00:00
0.99,0.99,0.99,-1.396,5.52,2024-01-23 09:10:00
0.99,0.99,0.99,-0.4079999999999995,5.88,2024-01-23 09:20:00
0.99,0.99,0.99,-0.41999999999999993,5.5,2024-01-23 09:30:00
0.99,0.99,0.99,-0.0779999999999994,5.73,2024-01-23 09:40:00
0.99,0.99,0.99,-0.22200000000000042,5.38,2024-01-23 09:50:00
0.99,0.99,0.99,-0.4660000000000002,5.04,2024-01-23 10:00:00
0.99,0.99,0.99,-0.6419999999999995,4.61,2024-01-23 10:10:00
0.99,0.99,0.99,-2.1759999999999997,2.47,2024-01-23 10:20:00
0.99,0.99,0.99,-1.1079999999999997,2.99,2024-01-23 10:30:00
0.99,0.99,0.99,-1.7980000000000003,1.53,2024-01-23 10:40:00
1.53,1.53,1.53,-1.424,1.12,2024-01-23 10:50:00
1.9,1.9,1.9,-1.046,0.72,2024-01-23 11:00:00
1.9,1.9,1.9,0.16799999999999993,1.8,2024-01-23 11:10:00
1.9,1.9,1.9,0.21399999999999997,1.56,2024-01-23 11:20:00
1.9,1.9,1.9,0.44799999999999995,1.86,2024-01-23 11:30:00
1.9,1.9,1.9,-0.11599999999999988,1.34,2024-01-23 11:40:00
1.9,1.9,1.9,0.552,2.33,2024-01-23 11:50:00
1.9,1.9,1.9,0.8700000000000001,2.86,2024-01-23 12:00:00
1.9,1.9,1.9,-0.2779999999999996,1.75,2024-01-23 12:10:00
1.9,1.9,1.9,1.2080000000000002,3.58,2024-01-23 12:20:00
1.68,1.68,1.68,-0.43999999999999995,2.08,2024-01-23 12:30:00
1.78,1.78,1.78,-0.02200000000000024,2.54,2024-01-23 12:40:00
1.45,1.45,1.45,0.6579999999999999,3.31,2024-01-23 12:50:00
1.5,1.5,1.5,0.0259999999999998,2.91,2024-01-23 13:00:00
1.32,1.32,1.32,-0.8960000000000001,1.59,2024-01-23 13:10:00
1.9,1.9,1.9,0.1299999999999999,2.75,2024-01-23 13:20:00
1.18,1.18,1.18,0.2959999999999998,3.01,2024-01-23 13:30:00
0.99,0.99,0.99,1.1400000000000001,3.99,2024-01-23 13:40:00
0.99,0.99,0.99,0.7879999999999998,3.82,2024-01-23 13:50:00
1.21,1.21,1.21,0.06200000000000028,3.47,2024-01-23 14:00:00
1.57,1.57,1.57,-1.0659999999999998,2.24,2024-01-23 14:10:00
1.83,1.83,1.83,0.01599999999999957,3.4,2024-01-23 14:20:00
1.0,1.0,1.0,0.10999999999999988,3.37,2024-01-23 14:30:00
0.99,0.99,0.99,1.088,4.48,2024-01-23 14:40:00
1.4,1.4,1.4,-0.5620000000000003,2.67,2024-01-23 14:50:00
1.0,1.0,1.0,0.07200000000000006,3.57,2024-01-23 15:00:00
0.99,0.99,0.99,-0.714,2.63,2024-01-23 15:10:00
0.99,0.99,0.99,0.8739999999999997,4.43,2024-01-23 15:20:00
0.99,0.99,0.99,1.58,5.3,2024-01-23 15:30:00
1.0,1.0,1.0,0.48599999999999977,4.59,2024-01-23 15:40:00
1.12,1.12,1.12,-0.75,3.3,2024-01-23 15:50:00
0.99,0.99,0.99,0.13200000000000056,4.57,2024-01-23 16:00:00
1.0,1.0,1.0,0.6639999999999997,5.27,2024-01-23 16:10:00
0.99,0.99,0.99,0.39000000000000057,4.92,2024-01-23 16:20:00
1.06,1.06,1.06,4.9,10.64,2024-01-23 16:30:00
0.99,0.99,0.99,-0.2239999999999993,6.07,2024-01-23 16:40:00
1.0,1.0,1.0,-0.7320000000000002,5.81,2024-01-23 16:50:00
0.99,0.99,0.99,-1.4800000000000004,5.01,2024-01-23 17:00:00
0.99,0.99,0.99,-1.6019999999999994,4.88,2024-01-23 17:10:00
0.99,0.99,0.99,0.07800000000000029,5.54,2024-01-23 17:20:00
0.99,0.99,0.99,-0.8559999999999999,4.24,2024-01-23 17:30:00
1.0,1.0,1.0,2.034,7.46,2024-01-23 17:40:00
0.99,0.99,0.99,-0.15200000000000014,5.34,2024-01-23 17:50:00
0.99,0.99,0.99,-1.1799999999999997,4.17,2024-01-23 18:00:00
1.0,1.0,1.0,1.5819999999999999,7.28,2024-01-23 18:10:00
1.0,1.0,1.0,1.1740000000000004,7.53,2024-01-23 18:20:00
1.0,1.0,1.0,-0.08800000000000008,5.97,2024-01-23 18:30:00
0.99,0.99,0.99,-2.0300000000000002,3.7,2024-01-23 18:40:00
1.0,1.0,1.0,-0.08800000000000097,6.01,2024-01-23 18:50:00
0.99,0.99,0.99,0.014000000000000234,5.82,2024-01-23 19:00:00
1.16,1.16,1.16,1.0360000000000005,6.67,2024-01-23 19:10:00
1.0,1.0,1.0,-0.9519999999999991,4.36,2024-01-23 19:20:00
1.17,1.17,1.17,1.1079999999999997,7.1,2024-01-23 19:30:00
0.99,0.99,0.99,-0.35800000000000054,5.54,2024-01-23 19:40:00
0.99,0.99,0.99,-0.15800000000000036,5.72,2024-01-23 19:50:00
1.0,1.0,1.0,0.5359999999999996,6.35,2024-01-23 20:00:00
0.99,0.99,0.99,-0.038000000000000256,6.13,2024-01-23 20:10:00
1.0,1.0,1.0,1.42,7.71,2024-01-23 20:20:00
1.0,1.0,1.0,-0.09399999999999853,6.36,2024-01-23 20:30:00
0.99,0.99,0.99,-1.2700000000000005,5.05,2024-01-23 20:40:00
0.99,0.99,0.99,-1.0099999999999998,5.05,2024-01-23 20:50:00
1.0,1.0,1.0,0.2860000000000005,6.4,2024-01-23 21:00:00
1.0,1.0,1.0,0.54,6.39,2024-01-23 21:10:00
1.0,1.0,1.0,0.3019999999999996,6.1,2024-01-23 21:20:00
0.99,0.99,0.99,-0.0039999999999995595,5.98,2024-01-23 21:30:00
1.0,1.0,1.0,1.8579999999999997,8.54,2024-01-23 21:40:00
1.0,1.0,1.0,0.2060000000000004,7.01,2024-01-23 21:50:00
1.0,1.0,1.0,0.2660000000000009,7.24,2024-01-23 22:00:00
1.0,1.0,1.0,-0.08999999999999986,7.08,2024-01-23 22:10:00
1.0,1.0,1.0,-0.6219999999999999,6.69,2024-01-23 22:20:00
1.0,1.0,1.0,-0.23600000000000065,6.71,2024-01-23 22:30:00
0.99,0.99,0.99,-1.3439999999999994,5.25,2024-01-23 22:40:00
0.99,0.99,0.99,-1.4340000000000002,4.64,2024-01-23 22:50:00
0.99,0.99,0.99,-1.4100000000000001,4.06,2024-01-23 23:00:00
0.99,0.99,0.99,-0.43599999999999994,4.62,2024-01-23 23:10:00
0.99,0.99,0.99,0.25399999999999956,4.96,2024-01-23 23:20:00
0.99,0.99,0.99,0.2400000000000002,4.87,2024-01-23 23:30:00
0.99,0.99,0.99,0.29800000000000004,5.0,2024-01-23 23:40:00
0.99,0.99,0.99,-0.266,4.53,2024-01-23 23:50:00
0.99,0.99,0.99,-0.39200000000000035,4.35,2024-01-24 00:00:00
0.99,0.99,0.99,0.018000000000000682,4.71,2024-01-24 00:10:00
0.99,0.99,0.99,0.4579999999999993,5.22,2024-01-24 00:20:00
0.99,0.99,0.99,-0.20199999999999996,4.45,2024-01-24 00:30:00
0.99,0.99,0.99,-0.6259999999999999,3.9,2024-01-24 00:40:00
0.99,0.99,0.99,-0.19200000000000017,4.33,2024-01-24 00:50:00
0.99,0.99,0.99,0.45199999999999996,5.04,2024-01-24 01:00:00
0.99,0.99,0.99,1.2720000000000002,6.02,2024-01-24 01:10:00
1.0,1.0,1.0,0.9260000000000002,5.98,2024-01-24 01:20:00
0.99,0.99,0.99,0.0699999999999994,5.43,2024-01-24 01:30:00
0.99,0.99,0.99,-0.02200000000000024,5.59,2024-01-24 01:40:00
